model,domain,dataset,left_id,top1,top2,gap,ratio,top1_right_id
bge-large-en-v1.5,gimp,verdict,gimp_alpha_channel_erase,0.682906,0.637341,0.045565,0.87436,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_brighten_photo,0.869272,0.831375,0.037897,0.775258,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,verdict,gimp_canvas_size_white_fill,0.664078,0.660026,0.004053,0.988079,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_channel_new_mask,0.700045,0.573342,0.126703,0.703034,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_convert_webp,0.719889,0.699097,0.020792,0.9309,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,verdict,gimp_crop_square_512,0.705901,0.661277,0.044624,0.868259,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_curves_adjustment,0.706018,0.688692,0.017326,0.944344,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,verdict,gimp_drop_shadow_filter,0.719612,0.681205,0.038407,0.879525,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,verdict,gimp_export_gif,0.720094,0.697864,0.022231,0.926422,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_export_output_png,0.897104,0.747455,0.149648,0.407437,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_export_pdf,0.72865,0.654141,0.074509,0.784568,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_export_psd,0.795325,0.719474,0.075852,0.729609,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_export_tiff,0.727433,0.719537,0.007895,0.971849,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_flip_vertical,0.818478,0.614481,0.203996,0.470852,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,verdict,gimp_fuzzy_select_fill,0.66672,0.639597,0.027123,0.924743,fbb548ca-c2a6-4601-9204-e39a2efc507b
bge-large-en-v1.5,gimp,verdict,gimp_gaussian_blur_dialog,0.782129,0.717625,0.064504,0.771566,a746add2-cab0-4740-ac36-c3769d9bfb46
bge-large-en-v1.5,gimp,verdict,gimp_gradient_fill_canvas,0.623847,0.597363,0.026483,0.934226,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_grayscale_mode,0.833929,0.731668,0.102261,0.6189,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_group_layers,0.627781,0.577733,0.050048,0.881478,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_hide_right_docks,0.801236,0.664886,0.13635,0.593124,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,verdict,gimp_icon_theme_legacy,0.791877,0.73716,0.054718,0.791822,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,verdict,gimp_indexed_16_colors,0.70601,0.66181,0.0442,0.869305,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_indexed_color_mode,0.796424,0.776363,0.020061,0.910297,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,verdict,gimp_layer_blend_screen,0.730241,0.714832,0.015409,0.945966,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,verdict,gimp_layer_preview_large,0.6601,0.637864,0.022237,0.938596,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_levels_adjustment,0.649814,0.636445,0.01337,0.963225,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,verdict,gimp_lower_contrast,0.815861,0.784059,0.031803,0.852725,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,verdict,gimp_merge_visible_clip,0.671633,0.667853,0.003779,0.988622,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
bge-large-en-v1.5,gimp,verdict,gimp_moon_top_left,0.79449,0.70293,0.09156,0.691791,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_half_opacity,0.70939,0.704117,0.005273,0.98218,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_multiply,0.737474,0.658344,0.07913,0.768394,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_name,0.840394,0.656068,0.184326,0.464062,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_white_fill,0.717707,0.693579,0.024129,0.921257,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_text_sale,0.699004,0.680178,0.018827,0.941134,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_path_new_outline,0.709531,0.590841,0.11869,0.709917,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_pointer_crosshair,0.63314,0.596381,0.03676,0.908924,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,verdict,gimp_posterize_effect,0.623867,0.622239,0.001628,0.995691,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,verdict,gimp_recent_files_20,0.731373,0.684657,0.046717,0.851854,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,verdict,gimp_red_background_layer,0.752396,0.695253,0.057143,0.81249,734d6579-c07d-47a8-9ae2-13339795476b
bge-large-en-v1.5,gimp,verdict,gimp_reduce_saturation,0.857012,0.823006,0.034006,0.80787,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,verdict,gimp_resize_layer_256,0.805495,0.678332,0.127163,0.604675,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_rotate_90_export,0.763704,0.67717,0.086533,0.731953,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,verdict,gimp_save_project_xcf,0.744217,0.716425,0.027792,0.901995,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_scale_image_800x600,0.686392,0.680807,0.005585,0.982503,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_scriptfu_export,0.713835,0.692856,0.02098,0.931695,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_selection_feather_25,0.660509,0.655817,0.004691,0.986369,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,verdict,gimp_selection_grow_10,0.668692,0.662512,0.00618,0.981688,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
bge-large-en-v1.5,gimp,verdict,gimp_text_box_right,0.833174,0.633579,0.199595,0.455284,e2dd0213-26db-4349-abe5-d5667bfd725c
bge-large-en-v1.5,gimp,verdict,gimp_toggle_multi_window_mode,0.728437,0.716299,0.012138,0.957215,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,verdict,gimp_toolbox_logo_off,0.645801,0.591407,0.054394,0.866875,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,verdict,gimp_undo_levels_50,0.758292,0.712698,0.045594,0.841305,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
bge-large-en-v1.5,gimp,verdict,gimp_white_background,0.796497,0.714881,0.081616,0.713746,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,lower,045bf3ff-9077-4b86-b483-a1040a949cff,0.755686,0.736746,0.01894,0.928056,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,lower,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.76906,0.738791,0.030269,0.884119,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,lower,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.734789,0.708615,0.026174,0.910175,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.759573,0.743585,0.015988,0.937646,e19bd559-633b-4b02-940f-d946248f088e
bge-large-en-v1.5,gimp,lower,38f48d40-764e-4e77-a7cf-51dfce880291,0.664031,0.65988,0.004151,0.987796,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,lower,554785e9-4523-4e7a-b8e1-8016f565f56a,0.79748,0.791662,0.005818,0.972074,f723c744-e62c-4ae6-98d1-750d3cd7d79d
bge-large-en-v1.5,gimp,lower,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.505144,0.499539,0.005605,0.988801,a746add2-cab0-4740-ac36-c3769d9bfb46
bge-large-en-v1.5,gimp,lower,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.7745,0.67618,0.09832,0.696375,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,lower,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.7745,0.755686,0.018814,0.922991,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,lower,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.663166,0.627195,0.03597,0.903514,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
bge-large-en-v1.5,gimp,lower,734d6579-c07d-47a8-9ae2-13339795476b,0.715056,0.707279,0.007777,0.973431,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.838915,0.76906,0.069855,0.697518,fbb548ca-c2a6-4601-9204-e39a2efc507b
bge-large-en-v1.5,gimp,lower,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.726928,0.721255,0.005673,0.979648,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,lower,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.944297,0.791662,0.152634,0.267371,e19bd559-633b-4b02-940f-d946248f088e
bge-large-en-v1.5,gimp,lower,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.604248,0.547873,0.056375,0.875311,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,lower,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.712126,0.711467,0.000659,0.997717,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,lower,a746add2-cab0-4740-ac36-c3769d9bfb46,0.674793,0.65275,0.022043,0.93652,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.702802,0.68691,0.015893,0.94924,734d6579-c07d-47a8-9ae2-13339795476b
bge-large-en-v1.5,gimp,lower,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.708355,0.658134,0.050221,0.853098,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
bge-large-en-v1.5,gimp,lower,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.728324,0.667153,0.061171,0.816217,e2dd0213-26db-4349-abe5-d5667bfd725c
bge-large-en-v1.5,gimp,lower,dbbf4b99-2253-4b10-9274-45f246af2466,0.736746,0.731203,0.005544,0.979375,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,lower,e19bd559-633b-4b02-940f-d946248f088e,0.944297,0.759573,0.184723,0.231686,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,lower,e2dd0213-26db-4349-abe5-d5667bfd725c,0.728324,0.649612,0.078712,0.775357,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,lower,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.678924,0.663165,0.015759,0.953216,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.79748,0.737573,0.059907,0.771719,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,lower,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.838915,0.737556,0.10136,0.613785,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,cross_floor,045bf3ff-9077-4b86-b483-a1040a949cff,0.640766,0.635699,0.005067,0.986092,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.6821,0.670972,0.011128,0.96618,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.737894,0.641438,0.096456,0.730991,efcf0d81-0835-4880-b2fd-d866e8bc2294
bge-large-en-v1.5,gimp,cross_floor,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.692977,0.675836,0.017142,0.947121,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,38f48d40-764e-4e77-a7cf-51dfce880291,0.710397,0.701266,0.009132,0.969432,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6
bge-large-en-v1.5,gimp,cross_floor,554785e9-4523-4e7a-b8e1-8016f565f56a,0.675985,0.625455,0.05053,0.865089,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.539649,0.490428,0.049221,0.903408,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.643345,0.607024,0.036321,0.907574,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.649633,0.642778,0.006855,0.980811,6766f2b8-8a72-417f-a9e5-56fcaa735837
bge-large-en-v1.5,gimp,cross_floor,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.624309,0.603242,0.021067,0.946903,efcf0d81-0835-4880-b2fd-d866e8bc2294
bge-large-en-v1.5,gimp,cross_floor,734d6579-c07d-47a8-9ae2-13339795476b,0.628733,0.575783,0.05295,0.875181,efcf0d81-0835-4880-b2fd-d866e8bc2294
bge-large-en-v1.5,gimp,cross_floor,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.675512,0.656826,0.018685,0.945551,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.719819,0.695534,0.024285,0.920236,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.674946,0.624803,0.050143,0.866354,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.544222,0.535826,0.008397,0.98191,99146c54-4f37-4ab8-9327-5f3291665e1e
bge-large-en-v1.5,gimp,cross_floor,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.664252,0.634724,0.029528,0.919162,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,a746add2-cab0-4740-ac36-c3769d9bfb46,0.666056,0.665432,0.000624,0.998134,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.591008,0.575603,0.015405,0.963701,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.604632,0.60419,0.000443,0.998882,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6
bge-large-en-v1.5,gimp,cross_floor,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.660316,0.575608,0.084708,0.800401,215dfd39-f493-4bc3-a027-8a97d72c61bf
bge-large-en-v1.5,gimp,cross_floor,dbbf4b99-2253-4b10-9274-45f246af2466,0.672125,0.659916,0.012209,0.964101,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,e19bd559-633b-4b02-940f-d946248f088e,0.697594,0.677702,0.019891,0.938283,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,e2dd0213-26db-4349-abe5-d5667bfd725c,0.602285,0.583875,0.01841,0.955758,215dfd39-f493-4bc3-a027-8a97d72c61bf
bge-large-en-v1.5,gimp,cross_floor,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.596218,0.596217,2e-06,0.999996,efcf0d81-0835-4880-b2fd-d866e8bc2294
bge-large-en-v1.5,gimp,cross_floor,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.671006,0.608813,0.062193,0.841015,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.613233,0.601491,0.011742,0.970536,d06f0d4d-2cd5-4ede-8de9-598629438c6e
bge-large-en-v1.5,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v0,0.969269,0.777495,0.191774,0.138116,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v1,0.983003,0.769333,0.213669,0.073688,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v2,0.953425,0.749565,0.20386,0.185977,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v3,0.953568,0.766774,0.186794,0.199087,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v4,0.944983,0.726309,0.218675,0.201017,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v0,0.942709,0.717912,0.224797,0.203096,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v1,0.932383,0.800445,0.131938,0.338839,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v2,0.962288,0.758505,0.203784,0.156158,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v3,0.972044,0.728605,0.24344,0.103007,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v4,0.921238,0.773512,0.147726,0.347753,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v0,0.941132,0.725314,0.215818,0.21431,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v1,0.987005,0.733545,0.253459,0.048772,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v2,0.940109,0.771179,0.16893,0.261737,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v3,0.96906,0.75448,0.21458,0.126019,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v4,0.920338,0.750389,0.16995,0.319143,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v0,0.966956,0.745988,0.220968,0.130087,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v1,0.947625,0.803936,0.14369,0.267131,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v2,0.942072,0.772164,0.169908,0.254252,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v3,0.977122,0.723529,0.253593,0.082749,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v4,0.919897,0.74375,0.176147,0.312597,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v0,0.940123,0.649009,0.291114,0.170594,38f48d40-764e-4e77-a7cf-51dfce880291
bge-large-en-v1.5,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v1,0.973522,0.688074,0.285448,0.084886,38f48d40-764e-4e77-a7cf-51dfce880291
bge-large-en-v1.5,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v2,0.96213,0.671421,0.29071,0.115253,38f48d40-764e-4e77-a7cf-51dfce880291
bge-large-en-v1.5,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v3,0.96563,0.699825,0.265806,0.114499,38f48d40-764e-4e77-a7cf-51dfce880291
bge-large-en-v1.5,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v4,0.910459,0.707676,0.202784,0.306306,38f48d40-764e-4e77-a7cf-51dfce880291
bge-large-en-v1.5,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v0,0.942181,0.768372,0.17381,0.249618,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v1,0.957674,0.830574,0.1271,0.249819,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v2,0.965121,0.789796,0.175325,0.16593,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v3,0.986733,0.789178,0.197556,0.062929,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v4,0.896846,0.817836,0.079009,0.566272,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v0,0.976774,0.553277,0.423496,0.051993,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
bge-large-en-v1.5,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v1,0.935467,0.554874,0.380593,0.144977,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
bge-large-en-v1.5,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v2,0.935583,0.586025,0.349558,0.155605,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
bge-large-en-v1.5,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v3,0.973477,0.511127,0.462351,0.054253,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
bge-large-en-v1.5,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v4,0.924984,0.565347,0.359637,0.172589,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
bge-large-en-v1.5,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v0,0.945807,0.731082,0.214725,0.201523,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v1,0.958928,0.809919,0.149009,0.216075,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v2,0.960265,0.792613,0.167652,0.191598,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v3,0.955394,0.721225,0.234169,0.160006,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v4,0.959247,0.775221,0.184026,0.181304,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v0,0.963788,0.746538,0.21725,0.14287,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v1,0.984474,0.780674,0.2038,0.070789,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v2,0.975311,0.769421,0.20589,0.107074,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v3,0.952928,0.767157,0.185771,0.202161,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v4,0.95078,0.764262,0.186518,0.208791,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v0,0.960433,0.63992,0.320513,0.109884,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v1,0.972233,0.655969,0.316264,0.080712,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v2,0.910729,0.629045,0.281684,0.240652,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v3,0.992449,0.65982,0.332629,0.022198,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v4,0.886754,0.60183,0.284924,0.284416,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b::v0,0.947372,0.698464,0.248908,0.174534,734d6579-c07d-47a8-9ae2-13339795476b
