model,domain,dataset,left_id,top1,top2,gap,ratio,top1_right_id
uae-large-v1,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab,0.989278,0.415412,0.573866,0.018341,f5d96daf-83a8-4c86-9686-bada31fc66ab
uae-large-v1,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0,0.97963,0.596228,0.383402,0.05045,f79439ad-3ee8-4f99-a518-0eb60e5652b0
uae-large-v1,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a,0.984858,0.661427,0.323431,0.044722,fc6d8143-9452-4171-9459-7f515143419a
uae-large-v1,gimp,verdict,gimp_brighten_photo,0.858811,0.856889,0.001921,0.986576,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,verdict,gimp_convert_webp,0.657328,0.64241,0.014919,0.95828,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,verdict,gimp_export_output_png,0.888708,0.691556,0.197152,0.360818,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,verdict,gimp_flip_vertical,0.843185,0.61583,0.227354,0.408193,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,verdict,gimp_gaussian_blur_dialog,0.74877,0.669001,0.079769,0.759005,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,verdict,gimp_grayscale_mode,0.798411,0.698803,0.099608,0.669294,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,verdict,gimp_hide_right_docks,0.77556,0.644109,0.131451,0.630643,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,verdict,gimp_icon_theme_legacy,0.787576,0.699216,0.088359,0.706236,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,verdict,gimp_indexed_color_mode,0.777711,0.745009,0.032701,0.871754,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,verdict,gimp_lower_contrast,0.84117,0.817433,0.023737,0.869983,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,verdict,gimp_moon_top_left,0.766292,0.668327,0.097965,0.704634,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,verdict,gimp_new_layer_name,0.815841,0.641193,0.174648,0.513254,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,verdict,gimp_red_background_layer,0.883996,0.677045,0.206951,0.359196,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,verdict,gimp_reduce_saturation,0.829346,0.785271,0.044075,0.794739,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,verdict,gimp_resize_layer_256,0.796644,0.689613,0.107031,0.655169,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,verdict,gimp_text_box_right,0.904075,0.60636,0.297716,0.243686,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,verdict,gimp_undo_levels_50,0.869073,0.58819,0.280883,0.31793,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,verdict,gimp_white_background,0.766812,0.675701,0.091111,0.719053,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,lower,045bf3ff-9077-4b86-b483-a1040a949cff,0.734078,0.71842,0.015658,0.944392,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,lower,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.745338,0.720562,0.024776,0.911336,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,lower,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.697044,0.684762,0.012283,0.961036,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,lower,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.747929,0.732456,0.015472,0.942169,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,lower,38f48d40-764e-4e77-a7cf-51dfce880291,0.63642,0.635196,0.001224,0.996645,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,lower,554785e9-4523-4e7a-b8e1-8016f565f56a,0.787631,0.758302,0.029329,0.878653,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,lower,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.47139,0.4512,0.02019,0.96321,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,lower,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.743229,0.642799,0.10043,0.718842,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,lower,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.743229,0.734078,0.009151,0.965588,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,lower,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.632093,0.584029,0.048065,0.884452,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,lower,734d6579-c07d-47a8-9ae2-13339795476b,0.684762,0.677223,0.007538,0.976645,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,lower,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.815084,0.745338,0.069746,0.726125,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,gimp,lower,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.677229,0.675741,0.001488,0.995411,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,lower,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.924543,0.758302,0.166241,0.312195,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,lower,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.538882,0.481158,0.057725,0.888744,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,lower,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.659938,0.6545,0.005438,0.98426,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,lower,a746add2-cab0-4740-ac36-c3769d9bfb46,0.619263,0.613376,0.005887,0.984773,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,lower,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.652617,0.631348,0.021269,0.942307,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,lower,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.648778,0.607229,0.04155,0.894214,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,lower,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.686622,0.631286,0.055336,0.849921,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,lower,dbbf4b99-2253-4b10-9274-45f246af2466,0.71842,0.693635,0.024785,0.919098,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,lower,e19bd559-633b-4b02-940f-d946248f088e,0.924543,0.747929,0.176614,0.299348,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,lower,e2dd0213-26db-4349-abe5-d5667bfd725c,0.686622,0.602993,0.08363,0.78935,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,lower,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.660023,0.632093,0.02793,0.924085,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,lower,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.787631,0.71888,0.068751,0.755439,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,lower,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.815084,0.696124,0.118959,0.608526,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,cross_floor,045bf3ff-9077-4b86-b483-a1040a949cff,0.619606,0.612864,0.006741,0.982586,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.661807,0.629606,0.032202,0.913061,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.698786,0.602436,0.09635,0.757649,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.685132,0.638132,0.046999,0.87012,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,38f48d40-764e-4e77-a7cf-51dfce880291,0.671875,0.66511,0.006765,0.979799,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6
uae-large-v1,gimp,cross_floor,554785e9-4523-4e7a-b8e1-8016f565f56a,0.645516,0.577474,0.068042,0.838964,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.483572,0.473429,0.010144,0.980736,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.583019,0.554162,0.028857,0.935276,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.587611,0.577841,0.00977,0.976857,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.582368,0.552413,0.029955,0.933074,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,734d6579-c07d-47a8-9ae2-13339795476b,0.593816,0.526684,0.067131,0.858168,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.653561,0.623085,0.030476,0.919144,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.693846,0.660633,0.033213,0.902134,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.637672,0.601566,0.036106,0.909379,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.482706,0.47014,0.012566,0.976285,99146c54-4f37-4ab8-9327-5f3291665e1e
uae-large-v1,gimp,cross_floor,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.618953,0.575306,0.043646,0.897229,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,a746add2-cab0-4740-ac36-c3769d9bfb46,0.630893,0.608023,0.02287,0.941656,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.525489,0.522143,0.003346,0.992999,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.551613,0.550509,0.001105,0.997542,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.614668,0.544962,0.069706,0.846813,215dfd39-f493-4bc3-a027-8a97d72c61bf
uae-large-v1,gimp,cross_floor,dbbf4b99-2253-4b10-9274-45f246af2466,0.62965,0.62171,0.00794,0.97901,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,e19bd559-633b-4b02-940f-d946248f088e,0.672215,0.648,0.024215,0.931208,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,e2dd0213-26db-4349-abe5-d5667bfd725c,0.546848,0.538686,0.008162,0.982308,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.569917,0.556259,0.013657,0.969222,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.661909,0.582904,0.079006,0.810582,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.562031,0.548243,0.013788,0.96948,d06f0d4d-2cd5-4ede-8de9-598629438c6e
uae-large-v1,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff,0.981146,0.745874,0.235272,0.074193,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.933447,0.768713,0.164734,0.28775,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.9585,0.67512,0.283381,0.127739,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.972564,0.760031,0.212533,0.114332,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291,0.980542,0.647442,0.333101,0.05519,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a,0.976135,0.797948,0.178187,0.118113,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.992735,0.47341,0.519325,0.013796,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
uae-large-v1,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.989124,0.737906,0.251218,0.041496,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.987139,0.738731,0.248408,0.049225,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.955505,0.632224,0.323281,0.120983,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b,0.988233,0.683704,0.304529,0.037204,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,upper,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.979855,0.803643,0.176212,0.102592,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,upper,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.988269,0.679673,0.308595,0.036623,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,upper,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.976728,0.919945,0.056783,0.290703,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,upper,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.953984,0.58777,0.366213,0.111628,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,upper,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.958535,0.670622,0.287914,0.125889,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,upper,a746add2-cab0-4740-ac36-c3769d9bfb46,0.976647,0.633009,0.343638,0.063635,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,upper,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.970206,0.647856,0.32235,0.084608,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,upper,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.975006,0.68257,0.292437,0.078737,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,upper,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.976106,0.686688,0.289418,0.076263,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,upper,dbbf4b99-2253-4b10-9274-45f246af2466,0.954159,0.722829,0.231331,0.165387,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,upper,e19bd559-633b-4b02-940f-d946248f088e,0.981212,0.891842,0.089369,0.173713,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,upper,e2dd0213-26db-4349-abe5-d5667bfd725c,0.983296,0.698018,0.285278,0.055314,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,upper,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.943045,0.674078,0.268967,0.174751,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,upper,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.963534,0.791103,0.17243,0.174567,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,upper,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.980709,0.818006,0.162703,0.105997,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,vlc,verdict,vlc_always_start_fullscreen,0.872559,0.758159,0.1144,0.526961,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
uae-large-v1,vlc,verdict,vlc_bgcone_expand,0.657156,0.625389,0.031767,0.915201,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,vlc,verdict,vlc_extract_song_wav,0.816447,0.810468,0.005979,0.968455,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,verdict,vlc_global_volume_hotkey,0.640468,0.637185,0.003283,0.990951,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,verdict,vlc_hide_title_filename,0.774211,0.680431,0.09378,0.706542,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,verdict,vlc_loop_current_video,0.760016,0.746794,0.013222,0.947784,5ac2891a-eacd-4954-b339-98abba077adb
uae-large-v1,vlc,verdict,vlc_loop_music_video,0.827484,0.707133,0.120351,0.58906,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,verdict,vlc_max_volume_150,0.736224,0.533268,0.202956,0.565155,9195653c-f4aa-453d-aa95-787f6ccfaae9
uae-large-v1,vlc,verdict,vlc_recordings_folder_videos,0.905314,0.667264,0.23805,0.284569,8ba5ae7a-5ae5-4eab-9fcc-5dd4fe3abf89
uae-large-v1,vlc,verdict,vlc_rotate_video_clockwise,0.709154,0.679517,0.029637,0.907523,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6
uae-large-v1,vlc,verdict,vlc_single_instance_reuse,0.719119,0.696386,0.022733,0.925125,f3977615-2b45-4ac5-8bba-80c17dbe2a37
uae-large-v1,vlc,verdict,vlc_slider_color_red,0.806295,0.582012,0.224282,0.463423,d06f0d4d-2cd5-4ede-8de9-598629438c6e
uae-large-v1,vlc,verdict,vlc_snap_scene_jpg,0.836814,0.733817,0.102997,0.613058,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,vlc,verdict,vlc_stream_url,0.774141,0.660653,0.113488,0.665569,bba3381f-b5eb-4439-bd9e-80c22218d5a7
uae-large-v1,vlc,verdict,vlc_wallpaper_fit_screen,0.818614,0.756606,0.062008,0.745235,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,vlc,lower,215dfd39-f493-4bc3-a027-8a97d72c61bf,0.591159,0.581966,0.009193,0.978009,d06f0d4d-2cd5-4ede-8de9-598629438c6e
uae-large-v1,vlc,lower,386dbd0e-0241-4a0a-b6a2-6704fba26b1c,0.69951,0.688489,0.011021,0.964622,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,lower,59f21cfb-0120-4326-b255-a5b827b38967,0.736349,0.709639,0.026709,0.908013,8f080098-ddb1-424c-b438-4e96e5e4786e
uae-large-v1,vlc,lower,5ac2891a-eacd-4954-b339-98abba077adb,0.69834,0.688489,0.009851,0.968376,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,lower,7882ed6e-bece-4bf0-bada-c32dc1ddae72,0.559817,0.538799,0.021019,0.954426,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,lower,8ba5ae7a-5ae5-4eab-9fcc-5dd4fe3abf89,0.638205,0.624243,0.013962,0.962843,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,vlc,lower,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f,0.694908,0.688631,0.006277,0.979839,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,lower,8f080098-ddb1-424c-b438-4e96e5e4786e,0.736349,0.606308,0.130041,0.669689,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,lower,9195653c-f4aa-453d-aa95-787f6ccfaae9,0.681672,0.639089,0.042583,0.882013,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
uae-large-v1,vlc,lower,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81,0.69951,0.69834,0.00117,0.996122,386dbd0e-0241-4a0a-b6a2-6704fba26b1c
uae-large-v1,vlc,lower,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6,0.709639,0.704615,0.005025,0.98299,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,lower,bba3381f-b5eb-4439-bd9e-80c22218d5a7,0.635648,0.634368,0.00128,0.9965,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6
uae-large-v1,vlc,lower,cb130f0d-d36f-4302-9838-b3baf46139b6,0.732842,0.644805,0.088037,0.752145,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,vlc,lower,d06f0d4d-2cd5-4ede-8de9-598629438c6e,0.614434,0.591159,0.023275,0.943072,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,lower,efcf0d81-0835-4880-b2fd-d866e8bc2294,0.775832,0.732842,0.042991,0.839082,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,vlc,lower,f3977615-2b45-4ac5-8bba-80c17dbe2a37,0.688631,0.684334,0.004297,0.986387,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
uae-large-v1,vlc,lower,fba2c100-79e8-42df-ae74-b592418d54f4,0.775832,0.694615,0.081217,0.734049,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,vlc,cross_floor,215dfd39-f493-4bc3-a027-8a97d72c61bf,0.614668,0.599233,0.015435,0.961486,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,vlc,cross_floor,386dbd0e-0241-4a0a-b6a2-6704fba26b1c,0.539304,0.523185,0.016118,0.966196,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,59f21cfb-0120-4326-b255-a5b827b38967,0.592098,0.537471,0.054628,0.881894,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,5ac2891a-eacd-4954-b339-98abba077adb,0.578002,0.51022,0.067782,0.861607,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,7882ed6e-bece-4bf0-bada-c32dc1ddae72,0.506071,0.421765,0.084306,0.854201,121ba48f-9e17-48ce-9bc6-a4fb17a7ebba
uae-large-v1,vlc,cross_floor,8ba5ae7a-5ae5-4eab-9fcc-5dd4fe3abf89,0.660633,0.614804,0.045829,0.881024,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,vlc,cross_floor,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f,0.593322,0.550836,0.042486,0.905412,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,8f080098-ddb1-424c-b438-4e96e5e4786e,0.553449,0.547217,0.006231,0.986238,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,9195653c-f4aa-453d-aa95-787f6ccfaae9,0.516459,0.48253,0.03393,0.934432,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,vlc,cross_floor,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81,0.582276,0.572694,0.009582,0.977577,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,vlc,cross_floor,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6,0.671875,0.597234,0.074641,0.814679,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,bba3381f-b5eb-4439-bd9e-80c22218d5a7,0.56154,0.499198,0.062342,0.875516,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,cb130f0d-d36f-4302-9838-b3baf46139b6,0.685132,0.672215,0.012916,0.960595,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,vlc,cross_floor,d06f0d4d-2cd5-4ede-8de9-598629438c6e,0.623085,0.57487,0.048215,0.886587,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,vlc,cross_floor,efcf0d81-0835-4880-b2fd-d866e8bc2294,0.698786,0.66511,0.033677,0.89944,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,vlc,cross_floor,f3977615-2b45-4ac5-8bba-80c17dbe2a37,0.509069,0.446333,0.062737,0.886689,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,vlc,cross_floor,fba2c100-79e8-42df-ae74-b592418d54f4,0.693846,0.638132,0.055713,0.846039,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,vlc,upper,215dfd39-f493-4bc3-a027-8a97d72c61bf,0.984428,0.59861,0.385818,0.038796,215dfd39-f493-4bc3-a027-8a97d72c61bf
uae-large-v1,vlc,upper,386dbd0e-0241-4a0a-b6a2-6704fba26b1c,0.983227,0.702107,0.28112,0.056304,386dbd0e-0241-4a0a-b6a2-6704fba26b1c
uae-large-v1,vlc,upper,59f21cfb-0120-4326-b255-a5b827b38967,0.992388,0.727738,0.26465,0.027959,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,upper,5ac2891a-eacd-4954-b339-98abba077adb,0.991394,0.698869,0.292525,0.028579,5ac2891a-eacd-4954-b339-98abba077adb
uae-large-v1,vlc,upper,7882ed6e-bece-4bf0-bada-c32dc1ddae72,0.984456,0.545828,0.438628,0.034225,7882ed6e-bece-4bf0-bada-c32dc1ddae72
uae-large-v1,vlc,upper,8ba5ae7a-5ae5-4eab-9fcc-5dd4fe3abf89,0.965563,0.649565,0.315998,0.098269,8ba5ae7a-5ae5-4eab-9fcc-5dd4fe3abf89
uae-large-v1,vlc,upper,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f,0.987546,0.689735,0.297811,0.04014,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
uae-large-v1,vlc,upper,8f080098-ddb1-424c-b438-4e96e5e4786e,0.988483,0.738638,0.249844,0.044067,8f080098-ddb1-424c-b438-4e96e5e4786e
uae-large-v1,vlc,upper,9195653c-f4aa-453d-aa95-787f6ccfaae9,0.987684,0.695829,0.291855,0.040489,9195653c-f4aa-453d-aa95-787f6ccfaae9
uae-large-v1,vlc,upper,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81,0.97115,0.71085,0.2603,0.099774,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,upper,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6,0.977192,0.729251,0.247941,0.08424,aa4b5023-aef6-4ed9-bdc9-705f59ab9ad6
